"[-4.9456950757312015, -4.301037304100914, -7.524034130151781, -7.458706093871295, -1.8456778800503026, -3.3813371426751893, -1.7506410883344257]"
"[-4.932188779448771, -3.1329765087717805, -7.523861234932494, -7.4682807458963145, -1.8641341253425627, -2.3059487998925965, -1.7228302194910472]"
"[-4.909138698913381, -3.176960193120606, -7.535038572880634, -7.472427232265376, -1.8663732365481147, -2.2754957372164686, -1.701626055376573]"
"[-5.43445783051127, -3.1323588293781506, -7.544388111007014, -7.478222388149568, -1.8597627313203309, -2.134625062379863, -1.7145058152177342]"
"[-4.875828332912933, -4.163849390245656, -7.548738977729978, -7.950008308161568, -1.8532466428640941, -2.1230559400028293, -1.7107046431242081]"
"[-4.869596134338659, -4.090113611130282, -7.556644051354848, -4.493234362823188, -1.836541238591188, -3.1861009286750863, -1.7280214678112327]"
"[-5.347320055505087, -3.9683790193597472, -7.515121089300745, -4.487569040660885, -1.8451896633802305, -3.1373921047618256, -1.7181130719691797]"
"[-5.339348504681411, -4.073732127502076, -7.560804119851033, -4.4606969921640705, -4.914030260025156, -3.1119568403272333, -1.6899043762204462]"
"[-4.816108863144965, -4.03352594819208, -7.506310795866259, -8.120643826912115, -2.9126598651551574, -3.1098739098082833, -1.7028477277218985]"
"[-5.3329495386835575, -3.0215266972715913, -7.510564032095671, -4.535575112756514, -1.816235528929929, -3.035163921140501, -1.6941498564734532]"
"[-4.840586640755911, -2.8988838783788644, -7.561933659399104, -4.589205894065178, -2.730018106614246, -1.9903154356320494, -1.6685930691772684]"
"[-4.836213249935571, -1.9294214240691712, -8.176285704572882, -4.532808125424075, -3.896292728595389, -2.7999835638771073, -1.688198605284887]"
"[-4.85234403798898, -2.831611884425162, -7.569229499076325, -4.584826375601792, -3.9773685275680073, -3.5562627370555693, -1.660961434588415]"
"[-4.852496496417846, -2.6826071452300435, -8.205419070354926, -4.5886121027895515, -3.9702651957536492, -3.695582447678862, -1.6709048158286097]"
"[-4.852973608398087, -2.6262849591441495, -7.580856428975009, -4.581729427946428, -3.978338119113679, -2.4874435761182396, -1.6574620313555937]"
"[-4.851290058362441, -2.6144432588850286, -7.581475999675325, -4.583807981164026, -6.995927837057452, -1.7254277583385897, -1.651826715961005]"
"[-4.848162769122579, -5.884251975768017, -8.280852494765814, -4.579315906318509, -6.99593998483433, -1.716261247627443, -1.625231366705094]"
"[-4.844949220461829, -6.347366469333517, -8.299222572112022, -4.531243356236818, -7.838732565121767, -5.3854770789159785, -1.620006528895261]"
"[-4.8438719745761585, -6.480137344417434, -8.325475217798603, -4.593841066614519, -6.9959424480878925, -4.86389002267966, -1.5952719841960759]"
"[-4.8409922081296255, -6.822207136122433, -8.323752813772694, -4.535386268326716, -7.880566458891122, -5.375020658724092, -1.5846814104756344]"
"[-4.831465407764149, -6.113768971271953, -8.343850424419772, -5.587573422387454, -6.779459523618036, -4.856497093613406, -1.5774092814376368]"
"[-4.840561223920762, -5.272679622956014, -8.349146705208804, -5.530160698993453, -6.769783823274889, -2.5545946021116577, -1.5306567506543678]"
"[-4.837635979238185, -3.5645381194894634, -5.555933781261433, -5.56993486079806, -6.83435432309579, -6.184479135040937, -1.5720661984305677]"
"[-4.83010533396489, -5.501623647851019, -4.643628168759209, -5.56609841564524, -6.823617737934897, -5.630820071133617, -1.5996245962688567]"
"[-1.4193611509588766, -5.450878402280669, -4.643738260020058, -5.5577784621792015, -7.865082713436207, -5.570976001650006, -1.590198116656158]"
"[-4.84073897017279, -1.7989903004317342, -4.630209465764791, -5.554316418332001, -7.854957177995942, -5.496786259727228, -1.5463033076377364]"
"[-1.4430438613062484, -1.6097159216631602, -4.6215160419285635, -5.569338772547148, -6.995954376682778, -5.292308366846341, -1.5405626065459026]"
"[-1.4466223602703112, -4.810426539566487, -4.525511742182472, -4.56670643128374, -6.837594013642345, -4.828267215738441, -1.478183381729619]"
"[-4.8438354015837755, -4.804725638808431, -4.56122976742838, -4.557346436306127, -6.825061302245122, -5.275584261920992, -1.3898484128816857]"
"[-4.839421917999368, -4.80049875233326, -4.514488636537971, -4.548858742851955, -6.811512783147619, -4.999814831491621, -1.391911889419354]"
"[-4.81949458394709, -5.647860810844437, -4.616965751947311, -4.564995984276744, -6.8278683785903045, -4.812716546012682, -1.382148265557822]"
"[-4.800458943546196, -5.585564418401728, -4.6115366639810995, -4.555858640430785, -3.9317723791136325, -4.808153476716204, -1.4934491178872515]"
