Title: test opamp tran
Date: Tue May 20 10:40:33  2025
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 481
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:
	3.000000000000000e-01

 358	2.794371786184238e-04
	2.998892999235152e-01
	3.000000000000000e-01

 359	2.804371786184238e-04
	2.998870379371230e-01
	3.000000000000000e-01

 360	2.814371786184238e-04
	2.998895135767101e-01
	3.000000000000000e-01

 361	2.824371786184238e-04
	2.998870119467067e-01
	3.000000000000000e-01

 362	2.834371786184239e-04
	2.998897072531719e-01
	3.000000000000000e-01

 363	2.844371786184239e-04
	2.998869970368807e-01
	3.000000000000000e-01

 364	2.854371786184239e-04
	2.998898813398954e-01
	3.000000000000000e-01

 365	2.864371786184239e-04
	2.998869951354810e-01
	3.000000000000000e-01

 366	2.874371786184240e-04
	2.998900333870913e-01
	3.000000000000000e-01

 367	2.884371786184240e-04
	2.998870081258995e-01
	3.000000000000000e-01

 368	2.894371786184240e-04
	2.998901655984685e-01
	3.000000000000000e-01

 369	2.904371786184240e-04
	2.998870337285064e-01
	3.000000000000000e-01

 370	2.914371786184241e-04
	2.998902781364445e-01
	3.000000000000000e-01

 371	2.924371786184241e-04
	2.998870725793974e-01
	3.000000000000000e-01

 372	2.934371786184241e-04
	2.998903735199485e-01
	3.000000000000000e-01

 373	2.944371786184241e-04
	2.998871221656021e-01
	3.000000000000000e-01

 374	2.954371786184242e-04
	2.998904518880510e-01
	3.000000000000000e-01

 375	2.964371786184242e-04
	2.998871834709498e-01
	3.000000000000000e-01

 376	2.974371786184242e-04
	2.998905142711297e-01
	3.000000000000000e-01

 377	2.984371786184242e-04
	2.998872540754534e-01
	3.000000000000000e-01

 378	2.994371786184243e-04
	2.998905638934304e-01
	3.000000000000000e-01

 379	3.004371786184243e-04
	2.998873324344853e-01
	3.000000000000000e-01

 380	3.014371786184243e-04
	2.998906007465854e-01
	3.000000000000000e-01

 381	3.024371786184243e-04
	2.998874181404869e-01
	3.000000000000000e-01

 382	3.034371786184243e-04
	2.998906264159344e-01
	3.000000000000000e-01

 383	3.044371786184244e-04
	2.998875091628437e-01
	3.000000000000000e-01

 384	3.054371786184244e-04
	2.998906440299731e-01
	3.000000000000000e-01

 385	3.064371786184244e-04
	2.998876029140558e-01
	3.000000000000000e-01

 386	3.074371786184244e-04
	2.998906544065381e-01
	3.000000000000000e-01

 387	3.084371786184245e-04
	2.998876992275064e-01
	3.000000000000000e-01

 388	3.094371786184245e-04
	2.998906585109331e-01
	3.000000000000000e-01

 389	3.104371786184245e-04
	2.998877977087695e-01
	3.000000000000000e-01

 390	3.114371786184245e-04
	2.998906567659885e-01
	3.000000000000000e-01

 391	3.124371786184246e-04
	2.998878972836436e-01
	3.000000000000000e-01

 392	3.134371786184246e-04
	2.998906498804264e-01
	3.000000000000000e-01

 393	3.144371786184246e-04
	2.998879970695867e-01
	3.000000000000000e-01

 394	3.154371786184246e-04
	2.998906405724961e-01
	3.000000000000000e-01

 395	3.164371786184247e-04
	2.998880957804382e-01
	3.000000000000000e-01

 396	3.174371786184247e-04
	2.998906277383728e-01
	3.000000000000000e-01

 397	3.184371786184247e-04
	2.998881930847681e-01
	3.000000000000000e-01

 398	3.194371786184247e-04
	2.998906134915165e-01
	3.000000000000000e-01

 399	3.204371786184248e-04
	2.998882889221057e-01
	3.000000000000000e-01

 400	3.214371786184248e-04
	2.998905969632601e-01
	3.000000000000000e-01

 401	3.224371786184248e-04
	2.998883824029022e-01
	3.000000000000000e-01

 402	3.234371786184248e-04
	2.998905804988456e-01
	3.000000000000000e-01

 403	3.244371786184249e-04
	2.998884727726798e-01
	3.000000000000000e-01

 404	3.254371786184249e-04
	2.998905626703881e-01
	3.000000000000000e-01

 405	3.264371786184249e-04
	2.998885621142309e-01
	3.000000000000000e-01

 406	3.274371786184249e-04
	2.998905432039396e-01
	3.000000000000000e-01

 407	3.284371786184250e-04
	2.998886479953464e-01
	3.000000000000000e-01

 408	3.294371786184250e-04
	2.998905247077939e-01
	3.000000000000000e-01

 409	3.304371786184250e-04
	2.998887305319049e-01
	3.000000000000000e-01

 410	3.314371786184250e-04
	2.998905070132341e-01
	3.000000000000000e-01

 411	3.324371786184251e-04
	2.998888087727554e-01
	3.000000000000000e-01

 412	3.334371786184251e-04
	2.998904899613004e-01
	3.000000000000000e-01

 413	3.344371786184251e-04
	2.998888849383816e-01
	3.000000000000000e-01

 414	3.354371786184251e-04
	2.998904717218573e-01
	3.000000000000000e-01

 415	3.364371786184251e-04
	2.998889585752684e-01
	3.000000000000000e-01

 416	3.374371786184252e-04
	2.998904544899672e-01
	3.000000000000000e-01

 417	3.384371786184252e-04
	2.998890289567477e-01
	3.000000000000000e-01

 418	3.394371786184252e-04
	2.998904373031674e-01
	3.000000000000000e-01

 419	3.404371786184252e-04
	2.998890961753731e-01
	3.000000000000000e-01

 420	3.414371786184253e-04
	2.998904215809488e-01
	3.000000000000000e-01

 421	3.424371786184253e-04
	2.998891601683049e-01
	3.000000000000000e-01

 422	3.434371786184253e-04
	2.998904059205521e-01
	3.000000000000000e-01

 423	3.444371786184253e-04
	2.998892212558613e-01
	3.000000000000000e-01

 424	3.454371786184254e-04
	2.998903916454967e-01
	3.000000000000000e-01

 425	3.464371786184254e-04
	2.998892793867656e-01
	3.000000000000000e-01

 426	3.474371786184254e-04
	2.998903773676469e-01
	3.000000000000000e-01

 427	3.484371786184254e-04
	2.998893348523977e-01
	3.000000000000000e-01

 428	3.494371786184255e-04
	2.998903644298889e-01
	3.000000000000000e-01

 429	3.504371786184255e-04
	2.998893870798525e-01
	3.000000000000000e-01

 430	3.514371786184255e-04
	2.998903524826637e-01
	3.000000000000000e-01

 431	3.524371786184255e-04
	2.998894371209275e-01
	3.000000000000000e-01

 432	3.534371786184256e-04
	2.998903401060493e-01
	3.000000000000000e-01

 433	3.544371786184256e-04
	2.998894850504525e-01
	3.000000000000000e-01

 434	3.554371786184256e-04
	2.998903289028922e-01
	3.000000000000000e-01

 435	3.564371786184256e-04
	2.998895305858187e-01
	3.000000000000000e-01

 436	3.574371786184257e-04
	2.998903176146572e-01
	3.000000000000000e-01

 437	3.584371786184257e-04
	2.998895739391161e-01
	3.000000000000000e-01

 438	3.594371786184257e-04
	2.998903075994181e-01
	3.000000000000000e-01

 439	3.604371786184257e-04
	2.998896150336576e-01
	3.000000000000000e-01

 440	3.614371786184258e-04
	2.998902974621314e-01
	3.000000000000000e-01

 441	3.624371786184258e-04
	2.998896541498886e-01
	3.000000000000000e-01

 442	3.634371786184258e-04
	2.998902880310002e-01
	3.000000000000000e-01

 443	3.644371786184258e-04
	2.998896922375622e-01
	3.000000000000000e-01

 444	3.654371786184259e-04
	2.998902781823358e-01
	3.000000000000000e-01

 445	3.664371786184259e-04
	2.998897278346691e-01
	3.000000000000000e-01

 446	3.674371786184259e-04
	2.998902701737753e-01
	3.000000000000000e-01

 447	3.684371786184259e-04
	2.998897610780624e-01
	3.000000000000000e-01

 448	3.694371786184260e-04
	2.998902622127382e-01
	3.000000000000000e-01

 449	3.704371786184260e-04
	2.998897926094430e-01
	3.000000000000000e-01

 450	3.714371786184260e-04
	2.998902553692424e-01
	3.000000000000000e-01

 451	3.724371786184260e-04
	2.998898224727187e-01
	3.000000000000000e-01

 452	3.734371786184260e-04
	2.998902476972520e-01
	3.000000000000000e-01

 453	3.744371786184261e-04
	2.998898519559716e-01
	3.000000000000000e-01

 454	3.754371786184261e-04
	2.998902408177999e-01
	3.000000000000000e-01

 455	3.764371786184261e-04
	2.998898792020579e-01
	3.000000000000000e-01

 456	3.774371786184261e-04
	2.998902342938210e-01
	3.000000000000000e-01

 457	3.784371786184262e-04
	2.998899046671346e-01
	3.000000000000000e-01

 458	3.794371786184262e-04
	2.998902290698329e-01
	3.000000000000000e-01

 459	3.804371786184262e-04
	2.998899281156890e-01
	3.000000000000000e-01

 460	3.814371786184262e-04
	2.998902240317505e-01
	3.000000000000000e-01

 461	3.824371786184263e-04
	2.998899517211788e-01
	3.000000000000000e-01

 462	3.834371786184263e-04
	2.998902179691993e-01
	3.000000000000000e-01

 463	3.844371786184263e-04
	2.998899737881131e-01
	3.000000000000000e-01

 464	3.854371786184263e-04
	2.998902134277417e-01
	3.000000000000000e-01

 465	3.864371786184264e-04
	2.998899941970790e-01
	3.000000000000000e-01

 466	3.874371786184264e-04
	2.998902087666466e-01
	3.000000000000000e-01

 467	3.884371786184264e-04
	2.998900134821709e-01
	3.000000000000000e-01

 468	3.894371786184264e-04
	2.998902045919725e-01
	3.000000000000000e-01

 469	3.904371786184265e-04
	2.998900326834655e-01
	3.000000000000000e-01

 470	3.914371786184265e-04
	2.998901997260088e-01
	3.000000000000000e-01

 471	3.924371786184265e-04
	2.998900503104505e-01
	3.000000000000000e-01

 472	3.934371786184265e-04
	2.998901964474654e-01
	3.000000000000000e-01

 473	3.944371786184266e-04
	2.998900664466404e-01
	3.000000000000000e-01

 474	3.954371786184266e-04
	2.998901924863904e-01
	3.000000000000000e-01

 475	3.964371786184266e-04
	2.998900827110018e-01
	3.000000000000000e-01

 476	3.974371786184266e-04
	2.998901891971213e-01
	3.000000000000000e-01

 477	3.984371786184267e-04
	2.998900968716107e-01
	3.000000000000000e-01

 478	3.994371786184267e-04
	2.998901871050215e-01
	3.000000000000000e-01

 479	4.004371786184267e-04
	2.998901101486187e-01
	3.000000000000000e-01

 480	4.010000000000000e-04
	2.998901972697614e-01
	3.000000000000000e-01

